12.C4,https://youtu.be/GT9mIBiK5pE,http://yubio.dk/booklinks.html?id=43
12.C5,https://youtu.be/o-zXwvTU6Jw,http://yubio.dk/booklinks.html?id=44
12.C6,https://youtu.be/bid4s5eTJ5Y,http://yubio.dk/booklinks.html?id=45
12.D8,https://youtu.be/5L3x_pcQkzs,http://yubio.dk/booklinks.html?id=46
13. Baggerslag,https://youtu.be/ak487gBu62A,http://yubio.dk/booklinks.html?id=47
13. Fingerslag,https://youtu.be/jQtRvln84GQ,http://yubio.dk/booklinks.html?id=48
13. Smash,https://youtu.be/TJb5yn4Gpz4,http://yubio.dk/booklinks.html?id=49
13. Underhåndsserv,https://youtu.be/8cBMV-y1REo,http://yubio.dk/booklinks.html?id=50
13. Overhåndsserv,https://youtu.be/sg7pOfbPY5E,http://yubio.dk/booklinks.html?id=51
13. Blokade,https://youtu.be/S8UQ1FvUtiA,http://yubio.dk/booklinks.html?id=52
13.A2,https://youtu.be/z94S_kaILDM,http://yubio.dk/booklinks.html?id=53
13.A9,https://youtu.be/x7t4VymVMB4,http://yubio.dk/booklinks.html?id=54
13.B5,https://youtu.be/a14wLc6s96Q,http://yubio.dk/booklinks.html?id=55
13.B6,https://youtu.be/FK2nrinoOoc,http://yubio.dk/booklinks.html?id=56
13.B7,https://youtu.be/M3AXhsl-PBE,http://yubio.dk/booklinks.html?id=57
13.B8,https://youtu.be/oQVW65dwplo,http://yubio.dk/booklinks.html?id=58
13.B9,https://youtu.be/UX4nfjw2q14,http://yubio.dk/booklinks.html?id=59
13.B10,https://youtu.be/borZ2p_0vF4,http://yubio.dk/booklinks.html?id=60
13.B12,https://youtu.be/kD79Jv_NvZA,http://yubio.dk/booklinks.html?id=61
13.B14,https://youtu.be/PkPCH_Pydkc,http://yubio.dk/booklinks.html?id=62
13.B15,https://youtu.be/Bvfv7YLmVDY,http://yubio.dk/booklinks.html?id=63
13.C1,https://youtu.be/mAna47YqZpI,http://yubio.dk/booklinks.html?id=64
13.C3,https://youtu.be/STDyZaj8kHw,http://yubio.dk/booklinks.html?id=65
13.C9,https://youtu.be/4h1B89YjUsg,http://yubio.dk/booklinks.html?id=66
13.C10,https://youtu.be/7RUgHj-qukc,http://yubio.dk/booklinks.html?id=67
13.C11,https://youtu.be/kUXcCTi7UlY,http://yubio.dk/booklinks.html?id=68
13.D1,https://youtu.be/oAd2LH5lX1E,http://yubio.dk/booklinks.html?id=69
13.D5,https://youtu.be/pYZ_iwcJ36o,http://yubio.dk/booklinks.html?id=70
14. Greb,https://youtu.be/jyTpH-9sXgA,http://yubio.dk/booklinks.html?id=71
14. Aflevering/trækskud,https://youtu.be/u7DQANt_TYc,http://yubio.dk/booklinks.html?id=72
14. Dribling,https://youtu.be/VNQvGdwYdss,http://yubio.dk/booklinks.html?id=73
14. Håndledsskud,https://youtu.be/T52AMpbQIoI,http://yubio.dk/booklinks.html?id=74
14.B2,https://youtu.be/1pQtk6yLic8,http://yubio.dk/booklinks.html?id=75
14.B3,https://youtu.be/iRvs1n-upuM,http://yubio.dk/booklinks.html?id=76
14.B6,https://youtu.be/DCwBuDIiUfc,http://yubio.dk/booklinks.html?id=77
14.B11,https://youtu.be/J6tDNAasMzA,http://yubio.dk/booklinks.html?id=78
14.C6,https://youtu.be/qwZAaZdjfs0,http://yubio.dk/booklinks.html?id=79
14.C7,https://youtu.be/MSJq7V_YmRI,http://yubio.dk/booklinks.html?id=80
14.C9,https://youtu.be/NV7hkryxB-E,http://yubio.dk/booklinks.html?id=81
14.C10,https://youtu.be/6n1Tgjx4BmI,http://yubio.dk/booklinks.html?id=82
14.C11,https://youtu.be/R-WjnxzIOwM,http://yubio.dk/booklinks.html?id=83
14.C12,https://youtu.be/VfPwmy9b-O8,http://yubio.dk/booklinks.html?id=84
14.C13,https://youtu.be/S1ii0sh-9HQ,http://yubio.dk/booklinks.html?id=85
14.D9,https://youtu.be/gIe6My3Jxho,http://yubio.dk/booklinks.html?id=86
15. Baghånd,https://youtu.be/xKLCJQ6FoxA,http://yubio.dk/booklinks.html?id=87
15. Forhånd,https://youtu.be/QMPnhCHktug,http://yubio.dk/booklinks.html?id=88
15. Hammerkast,https://youtu.be/eMakbkWhluk,http://yubio.dk/booklinks.html?id=89
15. Gribe,https://youtu.be/Y0liaKerkUk,http://yubio.dk/booklinks.html?id=90
15.A9,https://youtu.be/f9Qsb9G8VN0,http://yubio.dk/booklinks.html?id=91
15.B16,https://youtu.be/SpFYXes60rc,http://yubio.dk/booklinks.html?id=92
15.C1,https://youtu.be/sq2rVSt4qNc,http://yubio.dk/booklinks.html?id=93
15.C4,https://youtu.be/uaK0C4Q90q0,http://yubio.dk/booklinks.html?id=94
15.C6,https://youtu.be/acgBL3QPB-s,http://yubio.dk/booklinks.html?id=95
16. Kaste,https://youtu.be/TJm2fLEeh2M,http://yubio.dk/booklinks.html?id=96
16. Gribe,https://youtu.be/JvV-xsNuhGw,http://yubio.dk/booklinks.html?id=97
16. Out & in,https://youtu.be/CHAcrlxIGKg,http://yubio.dk/booklinks.html?id=98
16. Hook & fly,https://youtu.be/k4DLAopSQmw,http://yubio.dk/booklinks.html?id=99
16. Comeback & post,https://youtu.be/4nn9xh_qFg0,http://yubio.dk/booklinks.html?id=100
16. Handoff,https://youtu.be/nU-jzpIdFTI,http://yubio.dk/booklinks.html?id=101
16. Snap,https://youtu.be/2-GxZl61Zhw,http://yubio.dk/booklinks.html?id=102
16.A3,https://youtu.be/mOmjXrtrjvk,http://yubio.dk/booklinks.html?id=103
16.B1,https://youtu.be/ljKrWB_h01s,http://yubio.dk/booklinks.html?id=104
16.B2,https://youtu.be/ZqOt3xodH1c,http://yubio.dk/booklinks.html?id=105
16.B3,https://youtu.be/O7UYkv5uE-o,http://yubio.dk/booklinks.html?id=106
16.B4,https://youtu.be/nGu2QXpJT9I,http://yubio.dk/booklinks.html?id=107
16.B5,https://youtu.be/Ns2-mrBK0jw,http://yubio.dk/booklinks.html?id=108
16.B6,https://youtu.be/4eYmIf-RugE,http://yubio.dk/booklinks.html?id=109
16.C2,https://youtu.be/JxrdpgM_39c,http://yubio.dk/booklinks.html?id=110
16.C3,https://youtu.be/DFvH6WVuCoU,http://yubio.dk/booklinks.html?id=111
16.C4,https://youtu.be/bKbIt_GDuF0,http://yubio.dk/booklinks.html?id=112
16.C5,https://youtu.be/nsa8xcp1TI4,http://yubio.dk/booklinks.html?id=113
22. Teknik 3,https://youtu.be/KIiFFeyD9Nw,http://yubio.dk/booklinks.html?id=114
22. Teknik 4,https://youtu.be/ELlYC0iwx1U,http://yubio.dk/booklinks.html?id=115
22. Teknik 5,https://youtu.be/kcbgWajub5Y,http://yubio.dk/booklinks.html?id=116
22. Teknik 6,https://youtu.be/x0EY1Pqf9TE,http://yubio.dk/booklinks.html?id=117
22.A3,https://youtu.be/YtTIp9Usl_E,http://yubio.dk/booklinks.html?id=118
22.B1,https://youtu.be/ilT8FSjMB0g,http://yubio.dk/booklinks.html?id=119
22.B2,https://youtu.be/aQrb69lLCT4,http://yubio.dk/booklinks.html?id=120
22.B4,https://youtu.be/ogDbgeaViDw,http://yubio.dk/booklinks.html?id=121
22.B5,https://youtu.be/fLP6qi8zM_I,http://yubio.dk/booklinks.html?id=122
22. Teknik 7,https://youtu.be/Q88LmqJdP4w,http://yubio.dk/booklinks.html?id=123
22. Teknik 8,https://youtu.be/RjjGJSjcbE0,http://yubio.dk/booklinks.html?id=124
22. Teknik 9,https://youtu.be/i3PKAxrjGPE,http://yubio.dk/booklinks.html?id=125
22. Teknik 10,https://youtu.be/3B6WQdJZrUk,http://yubio.dk/booklinks.html?id=126
22. Teknik 11,https://youtu.be/opCOPfn5DSc,http://yubio.dk/booklinks.html?id=127
22. Teknik 12,https://youtu.be/VCS_yLhLsQ0,http://yubio.dk/booklinks.html?id=128
22.C1,https://youtu.be/fagsUhgAwzE,http://yubio.dk/booklinks.html?id=129
22.C2,https://youtu.be/HsxnTdSG5IA,http://yubio.dk/booklinks.html?id=130
22.C3,https://youtu.be/PeOLLPJx2v4,http://yubio.dk/booklinks.html?id=131
22.C4,https://youtu.be/0KCd6yn4Bzw,http://yubio.dk/booklinks.html?id=132
22.C5,https://youtu.be/MW572JQeaA0,http://yubio.dk/booklinks.html?id=133
22. Teknik 13,https://youtu.be/d20RwIgqf8M,http://yubio.dk/booklinks.html?id=134
22. Teknik 14,https://youtu.be/Ay36Js0YQwU,http://yubio.dk/booklinks.html?id=135
22. Teknik 15,https://youtu.be/DglQMS1nses,http://yubio.dk/booklinks.html?id=136
22. Teknik 16,https://youtu.be/NfouGRVRMJM,http://yubio.dk/booklinks.html?id=137
22. Teknik 17,https://youtu.be/0uIKWi_AthQ,http://yubio.dk/booklinks.html?id=138
22. Teknik 18,https://youtu.be/9xy-8O_2SkY,http://yubio.dk/booklinks.html?id=139
22.D1,https://youtu.be/rTUbC1kxZHc,http://yubio.dk/booklinks.html?id=140
22.D2,https://youtu.be/grYGJxFAyv4,http://yubio.dk/booklinks.html?id=141
22.D3,https://youtu.be/lmJF0S9Cct8,http://yubio.dk/booklinks.html?id=142
22.D4,https://youtu.be/MvzNgriWln0,http://yubio.dk/booklinks.html?id=143
22.D5,https://youtu.be/K85sgEfylH8,http://yubio.dk/booklinks.html?id=144
22.D6,https://youtu.be/7e6hLBSgK1A,http://yubio.dk/booklinks.html?id=145
22.E5,https://youtu.be/bE62XRMDNrE,http://yubio.dk/booklinks.html?id=146
22.E6,https://youtu.be/t5IvLWG8D38,http://yubio.dk/booklinks.html?id=147
22.E7,https://youtu.be/k_9A0xzNBio,http://yubio.dk/booklinks.html?id=148
22.E8,https://youtu.be/eIgg6wxjzZI,http://yubio.dk/booklinks.html?id=149
22.E9,https://youtu.be/RNMe4OKTuOE,http://yubio.dk/booklinks.html?id=150
22.E10,https://youtu.be/59HmqWBuVew,http://yubio.dk/booklinks.html?id=151
22.E11,https://youtu.be/lM9XHUiy4ZY,http://yubio.dk/booklinks.html?id=152
Figur 23.3,https://youtu.be/KtT4rCUA9ys,http://yubio.dk/booklinks.html?id=153
Figur 23.5,https://youtu.be/E8i8BJ_UiCc,http://yubio.dk/booklinks.html?id=154
Figur 23.6,https://youtu.be/NhLGUb9O41Y,http://yubio.dk/booklinks.html?id=155
23.A1,https://youtu.be/dzmZ9rzjSt8,http://yubio.dk/booklinks.html?id=156
23.A2,https://youtu.be/FU4wLD5nc3o,http://yubio.dk/booklinks.html?id=157
23.A3,https://youtu.be/y18u2UImeZU,http://yubio.dk/booklinks.html?id=158
23.A5,https://youtu.be/imxwJ7jozJ0,http://yubio.dk/booklinks.html?id=159
23.A6,https://youtu.be/O8vxCmrs7E8,http://yubio.dk/booklinks.html?id=160
23.C1,https://youtu.be/UVTJg8tVpbc,http://yubio.dk/booklinks.html?id=161
23.C2,https://youtu.be/dVNZZEHEZ2A,http://yubio.dk/booklinks.html?id=162
23.C3,https://youtu.be/5Ag1T9MAwCg,http://yubio.dk/booklinks.html?id=163
23.C4,https://youtu.be/SSoK2bPqsrY,http://yubio.dk/booklinks.html?id=164
23.C5,https://youtu.be/2smZ0fVPsJk,http://yubio.dk/booklinks.html?id=165
23.C6,https://youtu.be/CI2S1MXxuTw,http://yubio.dk/booklinks.html?id=166
23.D1,https://youtu.be/zaD-uIg6lCo,http://yubio.dk/booklinks.html?id=167
23.D2,https://youtu.be/pXEQypWJmo8,http://yubio.dk/booklinks.html?id=168
23.D3,https://youtu.be/aNYdsLHEOz8,http://yubio.dk/booklinks.html?id=169
23.E1,https://youtu.be/pEMXdVBUgtE,http://yubio.dk/booklinks.html?id=170
23.E2,https://youtu.be/QYCKlwyG8Oo,http://yubio.dk/booklinks.html?id=171
23.E3,https://youtu.be/Tnjbqv4Suos,http://yubio.dk/booklinks.html?id=172
23.E4,https://youtu.be/bO1y0KN2ZUk,http://yubio.dk/booklinks.html?id=173
23.F1,https://youtu.be/OXlKffevoSI,http://yubio.dk/booklinks.html?id=174
23.F2,https://youtu.be/7mSgAyC1M1A,http://yubio.dk/booklinks.html?id=175
23.F3,https://youtu.be/8yPu0e76OwE,http://yubio.dk/booklinks.html?id=176
23.F4,https://youtu.be/VRnAK_dkZ3E,http://yubio.dk/booklinks.html?id=177
23.F5,https://youtu.be/HuyMK68WSMc,http://yubio.dk/booklinks.html?id=178
23.F6,https://youtu.be/XlODfnE82K4,http://yubio.dk/booklinks.html?id=179
23.G1,https://youtu.be/PRn6QAvyxpk,http://yubio.dk/booklinks.html?id=180
23.G2,https://youtu.be/s2_vt6_orUM,http://yubio.dk/booklinks.html?id=181
23.G3,https://youtu.be/a_902FF6A68,http://yubio.dk/booklinks.html?id=182
24.A9,https://youtu.be/bmT--iOfpOc,http://yubio.dk/booklinks.html?id=183
24.A17,https://youtu.be/ofhhD6TU0LM,http://yubio.dk/booklinks.html?id=184
24.A18,https://youtu.be/BiiotxRlBz4,http://yubio.dk/booklinks.html?id=185
24.A19,https://youtu.be/D2-wmGYbWhA,http://yubio.dk/booklinks.html?id=186
24.A20,https://youtu.be/zQX2a69aeV4,http://yubio.dk/booklinks.html?id=187
24.A21,https://youtu.be/A2jDiBzDlsA,http://yubio.dk/booklinks.html?id=188
24.A22,https://youtu.be/8XB-JHKWarA,http://yubio.dk/booklinks.html?id=189
23.B8,https://youtu.be/YuQgw9fWLSs,http://yubio.dk/booklinks.html?id=190
24.B10,https://youtu.be/RzhN59dPKsY,http://yubio.dk/booklinks.html?id=191
24.B14,https://youtu.be/XFUYOTEVGXc,http://yubio.dk/booklinks.html?id=192
24.C3,https://youtu.be/qN6g4h8eX2I,http://yubio.dk/booklinks.html?id=193
24.C4,https://youtu.be/a2WjZ2riZvw,http://yubio.dk/booklinks.html?id=194
24.C5,https://youtu.be/FcpLd7FVPvc,http://yubio.dk/booklinks.html?id=195
24.C6,https://youtu.be/STCDBqGzhuQ,http://yubio.dk/booklinks.html?id=196
24.C9,https://youtu.be/32bvXsMniDs,http://yubio.dk/booklinks.html?id=197
24.C10,https://youtu.be/ip3BGugY4ls,http://yubio.dk/booklinks.html?id=198
24.D1,https://youtu.be/dRxrs83wxdM,http://yubio.dk/booklinks.html?id=199
24.D2,https://youtu.be/DLFnA-ElhnA,http://yubio.dk/booklinks.html?id=200
25.A1,https://youtu.be/Q_bdO_TGZZs,http://yubio.dk/booklinks.html?id=201
25.A2,https://youtu.be/BkB8yNcHAik,http://yubio.dk/booklinks.html?id=202
25.A3,https://youtu.be/qC9z2zUMv74,http://yubio.dk/booklinks.html?id=203
25.A4,https://youtu.be/nXdj8Y9wMKE,http://yubio.dk/booklinks.html?id=204
25.A5,https://youtu.be/1Wc-h8EmIS8,http://yubio.dk/booklinks.html?id=205
25.A6,https://youtu.be/C99i4ziYKTY,http://yubio.dk/booklinks.html?id=206
25.A7,https://youtu.be/mM7wcR_xOgA,http://yubio.dk/booklinks.html?id=207
25.A8,https://youtu.be/sOXFCoxkjlA,http://yubio.dk/booklinks.html?id=208
25.A9,https://youtu.be/uqeFNYNEOaw,http://yubio.dk/booklinks.html?id=209
25.A10,https://youtu.be/2_qx9PQvQIc,http://yubio.dk/booklinks.html?id=210
25.A11,https://youtu.be/kTIlrTPTgSY,http://yubio.dk/booklinks.html?id=211
25.A12,https://youtu.be/TCKPzEChtlE,http://yubio.dk/booklinks.html?id=212
25.A13,https://youtu.be/L6pFw4sgw6E,http://yubio.dk/booklinks.html?id=213
25.A14,https://youtu.be/1L4i19z_SXY,http://yubio.dk/booklinks.html?id=214
25.B1,https://youtu.be/aw8j4l_P5ho,http://yubio.dk/booklinks.html?id=215
25.B2,https://youtu.be/NIB1xTp5XbU,http://yubio.dk/booklinks.html?id=216
25.B3,https://youtu.be/3ens2Hsq_v8,http://yubio.dk/booklinks.html?id=217
25.B4,https://youtu.be/SNs7dUGBxE8,http://yubio.dk/booklinks.html?id=218
25.B5,https://youtu.be/9zGdOcq5xgA,http://yubio.dk/booklinks.html?id=219
25.C1,https://youtu.be/iHPcmhShGf0,http://yubio.dk/booklinks.html?id=220
25.C2,https://youtu.be/TXrFMP4DZP0,http://yubio.dk/booklinks.html?id=221
25.C3,https://youtu.be/FZVD2alZUF8,http://yubio.dk/booklinks.html?id=222
25.C4,https://youtu.be/Nu2Pfgwxa6k,http://yubio.dk/booklinks.html?id=223
25.C5,https://youtu.be/WLNsdgY541k,http://yubio.dk/booklinks.html?id=224
25.C6,https://youtu.be/iEPtRo1o3bE,http://yubio.dk/booklinks.html?id=225
25.C7,https://youtu.be/l_HxuddZGrY,http://yubio.dk/booklinks.html?id=226
25.C8,https://youtu.be/KOpT04EjNlY,http://yubio.dk/booklinks.html?id=227
25. Balance,https://youtu.be/_YO_EVj-y_8,http://yubio.dk/booklinks.html?id=228
26. Jumps,https://youtu.be/Au2v9s4aoBg,http://yubio.dk/booklinks.html?id=229
26. Rails,https://youtu.be/UfskN5uTiYA,http://yubio.dk/booklinks.html?id=230
26. Vaults,https://youtu.be/3xVQqx6lwVs,http://yubio.dk/booklinks.html?id=231
26.B2,https://youtu.be/qKZQ2kwPcQk,http://yubio.dk/booklinks.html?id=232
26.B3,https://youtu.be/SjN3VF-5rM0,http://yubio.dk/booklinks.html?id=233
26.B4,https://youtu.be/s9ShfV6z8-w,http://yubio.dk/booklinks.html?id=234
26.B5,https://youtu.be/l5grLJuovM4,http://yubio.dk/booklinks.html?id=235
26.B6,https://youtu.be/lg2PrPSEdB8,http://yubio.dk/booklinks.html?id=236
26.B7,https://youtu.be/JCtkQ1wqx_k,http://yubio.dk/booklinks.html?id=237
26.B8,https://youtu.be/S0ucTlvJPS0,http://yubio.dk/booklinks.html?id=238
26.B9,https://youtu.be/CRG6NCsWoZQ,http://yubio.dk/booklinks.html?id=239
26.B10,https://youtu.be/cNBG7vXfdOE,http://yubio.dk/booklinks.html?id=240
26.B11,https://youtu.be/XR97mYDTCaA,http://yubio.dk/booklinks.html?id=241
26.B12,https://youtu.be/Sg35wRBrWxg,http://yubio.dk/booklinks.html?id=242
26.C1,https://youtu.be/SwTkQZf6JaY,http://yubio.dk/booklinks.html?id=243
26.C2,https://youtu.be/m6h6J2dcRJQ,http://yubio.dk/booklinks.html?id=244
26.C3,https://youtu.be/qQwuML08lVE,http://yubio.dk/booklinks.html?id=245
26.C4,https://youtu.be/pB2nyQ6yJtY,http://yubio.dk/booklinks.html?id=246
26.C5,https://youtu.be/Nrt2Le7QkK0,http://yubio.dk/booklinks.html?id=247
26.C6,https://youtu.be/b8FFulDaTow,http://yubio.dk/booklinks.html?id=248
26.C7,https://youtu.be/ybYI2YtWCaI,http://yubio.dk/booklinks.html?id=249
26.D1,https://youtu.be/Y4kXi_bux3k,http://yubio.dk/booklinks.html?id=250
26.D2,https://youtu.be/WRcUgQ8SYBc,http://yubio.dk/booklinks.html?id=251
26.D3,https://youtu.be/GGky-frFFFM,http://yubio.dk/booklinks.html?id=252
26.D4,https://youtu.be/qi1f1qZXd-0,http://yubio.dk/booklinks.html?id=253
26.D5,https://youtu.be/ZxXRkPxL6UA,http://yubio.dk/booklinks.html?id=254
26.D6,https://youtu.be/TrgslUzJCSE,http://yubio.dk/booklinks.html?id=255
26.D7,https://youtu.be/AN9LQAQwZ9U,http://yubio.dk/booklinks.html?id=256
26.D8,https://youtu.be/H25ytUKRpO4,http://yubio.dk/booklinks.html?id=257
27.A1,https://youtu.be/CklOpCVFqbA,http://yubio.dk/booklinks.html?id=258
27.A2,https://youtu.be/RQJ9Q85ZnVM,http://yubio.dk/booklinks.html?id=259
27.A3,https://youtu.be/l3s8XxwaTq4,http://yubio.dk/booklinks.html?id=260
27.A4,https://youtu.be/wpcLK0Jfc04,http://yubio.dk/booklinks.html?id=261
27.A5,https://youtu.be/SOlxNZzyLyg,http://yubio.dk/booklinks.html?id=262
27.A6,https://youtu.be/UfkiT8TpylA,http://yubio.dk/booklinks.html?id=263
27.A7,https://youtu.be/lvsjUXzswxI,http://yubio.dk/booklinks.html?id=264
27.A8,https://youtu.be/iOanSUWZFlk,http://yubio.dk/booklinks.html?id=265
27.A11,https://youtu.be/PAicMb3AlrM,http://yubio.dk/booklinks.html?id=266
27.B1,https://youtu.be/fmO_AI2q2jU,http://yubio.dk/booklinks.html?id=267
27.B2,https://youtu.be/_yib8kmnBA4,http://yubio.dk/booklinks.html?id=268
27.B3,https://youtu.be/A7ARty_ncOM,http://yubio.dk/booklinks.html?id=269
27.B4,https://youtu.be/VfwB4aw9cmg,http://yubio.dk/booklinks.html?id=270
27.B5,https://youtu.be/0VLcOajlGIk,http://yubio.dk/booklinks.html?id=271
27.B6,https://youtu.be/RsK5Cz7E2p0,http://yubio.dk/booklinks.html?id=272
27.C1,https://youtu.be/LaY3lKWwWNo,http://yubio.dk/booklinks.html?id=273
27.C2,https://youtu.be/d175T7rFL-U,http://yubio.dk/booklinks.html?id=274
27.C3,https://youtu.be/9s4l5dTCKCw,http://yubio.dk/booklinks.html?id=275
27.C4,https://youtu.be/1Evk0nj_bHU,http://yubio.dk/booklinks.html?id=276
27.C5,https://youtu.be/pnSn2zWwZWg,http://yubio.dk/booklinks.html?id=277
27.C6,https://youtu.be/tgJpzFdlMNI,http://yubio.dk/booklinks.html?id=278
27.C7,https://youtu.be/R8lgbNojcSc,http://yubio.dk/booklinks.html?id=279
27.C8,https://youtu.be/ifIb-Mf-Wbc,http://yubio.dk/booklinks.html?id=280
27.C9,https://youtu.be/jESL_yHfYwE,http://yubio.dk/booklinks.html?id=281
27.C10,https://youtu.be/0DP4_c2Hj6c,http://yubio.dk/booklinks.html?id=282
27.C11,https://youtu.be/AZc8TAyXjwE,http://yubio.dk/booklinks.html?id=283
27.C12,https://youtu.be/ZstPDVkFLi4,http://yubio.dk/booklinks.html?id=284
27.C13,https://youtu.be/FSSTRmCDlrk,http://yubio.dk/booklinks.html?id=285
27.C14,https://youtu.be/Zd54fB47PE0,http://yubio.dk/booklinks.html?id=286
27.C15,https://youtu.be/vuZ4WMW0uRg,http://yubio.dk/booklinks.html?id=287
27.C16,https://youtu.be/xVrzBb_oYYI,http://yubio.dk/booklinks.html?id=288
27.C17,https://youtu.be/Y0-s7BaKCiA,http://yubio.dk/booklinks.html?id=289
27.C18,https://youtu.be/rd4IuyyKTAo,http://yubio.dk/booklinks.html?id=290
27.C19,https://youtu.be/NiVAwm534xY,http://yubio.dk/booklinks.html?id=291
27.C21,https://youtu.be/wHRK3Gllid0,http://yubio.dk/booklinks.html?id=292
27.D1,https://youtu.be/2mWwnLorwWI,http://yubio.dk/booklinks.html?id=293
27.D2,https://youtu.be/EBQRyLfF8Xc,http://yubio.dk/booklinks.html?id=294
27.D3,https://youtu.be/570oqKJRja0,http://yubio.dk/booklinks.html?id=295
27.D4,https://youtu.be/KGMtuaWtIa0,http://yubio.dk/booklinks.html?id=296
27.D5,https://youtu.be/S8lwx2T9zaA,http://yubio.dk/booklinks.html?id=297
27.D6,https://youtu.be/2LXYGCYT7GA,http://yubio.dk/booklinks.html?id=298
27.D7,https://youtu.be/tNQd7KXCfZ4,http://yubio.dk/booklinks.html?id=299
27.D8,https://youtu.be/mwo5eIaerCI,http://yubio.dk/booklinks.html?id=300
27.D9,https://youtu.be/IcU0ZUWFWnA,http://yubio.dk/booklinks.html?id=301
27.D10,https://youtu.be/owA2f_Pihqw,http://yubio.dk/booklinks.html?id=302
27.D11,https://youtu.be/wWSv2CcGaNc,http://yubio.dk/booklinks.html?id=303
27.D12,https://youtu.be/AbuzB4ozo2s,http://yubio.dk/booklinks.html?id=304
27.D13,https://youtu.be/GKrzA09ynSc,http://yubio.dk/booklinks.html?id=305
27.D14,https://youtu.be/SgSkvfiXqzw,http://yubio.dk/booklinks.html?id=306
27.D15,https://youtu.be/b5o_ryTgmrY,http://yubio.dk/booklinks.html?id=307
27.D16,https://youtu.be/RN5N4Nq7yso,http://yubio.dk/booklinks.html?id=308
